case_id,title,family_id,family_label,subfamily_id,macro_group,process_profile,gate_layer,support_level,sample_index,attempt_source,artifact_path,artifact_sha256,variant_id,variant_name,solve_line_count,return_line_numbers,event_count,code_line_present_count,code_line_missing_count,code_line_invalid_count,code_line_out_of_range_count,code_line_1_count,code_line_1_rate,distinct_valid_code_line_count,dominant_code_line,dominant_code_line_count,dominant_code_line_share,single_line_collapse,first_line_collapse,canonical_answer_event_count,canonical_answer_event_return_match_count,canonical_answer_event_return_match_rate,canonical_answer_events_all_match
dp_grid_paths_obstacles_full_edge,带障碍网格路径数（边界样例）,dp_2d,二维 DP,grid_obstacle_paths,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_dp_grid_paths_obstacles_full_edge_0.json,126887795ddf9013bd88c576c786711ecd0be3e8a524257942c7aa9324a529cc,v2,滚动数组优化,16,"[6,16]",4,4,0,0,0,0,0.000000,3,5,2,0.500000,False,False,1,1,1.000000,True
dp_grid_paths_obstacles_full_transfer,带障碍网格路径数（迁移样例）,dp_2d,二维 DP,grid_obstacle_paths,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_dp_grid_paths_obstacles_full_transfer_0.json,b988c91a95ac5b09e3b4b53751576c63abcee3d57e0da712b41101b814923886,v1,二维DP表,17,[17],17,17,0,0,0,14,0.823529,4,1,14,0.823529,False,False,1,1,1.000000,True
dp_grid_paths_obstacles_full_transfer,带障碍网格路径数（迁移样例）,dp_2d,二维 DP,grid_obstacle_paths,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_dp_grid_paths_obstacles_full_transfer_0.json,b988c91a95ac5b09e3b4b53751576c63abcee3d57e0da712b41101b814923886,v2,一维滚动数组优化,13,[13],17,17,0,0,0,14,0.823529,4,1,14,0.823529,False,False,1,1,1.000000,True
dp_max_subarray_full_core,最大连续子数组和（核心样例）,dp_1d,一维 DP,max_subarray,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_dp_max_subarray_full_core_0.json,035e74baa7b08315361adbe4491ef3a78fde869b18c76e6723ea9d5b28c83830,v1,Kadane 算法,7,[7],51,51,0,0,0,0,0.000000,6,4,35,0.686275,False,False,1,1,1.000000,True
dp_max_subarray_full_core,最大连续子数组和（核心样例）,dp_1d,一维 DP,max_subarray,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_dp_max_subarray_full_core_0.json,035e74baa7b08315361adbe4491ef3a78fde869b18c76e6723ea9d5b28c83830,v2,动态规划（数组）,10,[10],67,67,0,0,0,0,0.000000,6,7,59,0.880597,False,False,1,1,1.000000,True
dp_max_subarray_full_edge,最大连续子数组和（边界样例）,dp_1d,一维 DP,max_subarray,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_dp_max_subarray_full_edge_0.json,bb8edc9688957f00deba89d982a23d10cc5f5bae917e0398497264fecb0c3281,brute_force,暴力枚举,10,[10],28,28,0,0,0,16,0.571429,5,1,16,0.571429,False,False,0,0,,False
dp_max_subarray_full_edge,最大连续子数组和（边界样例）,dp_1d,一维 DP,max_subarray,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_dp_max_subarray_full_edge_0.json,bb8edc9688957f00deba89d982a23d10cc5f5bae917e0398497264fecb0c3281,kadane,Kadane 算法,8,[8],11,11,0,0,0,4,0.363636,6,1,4,0.363636,False,False,1,0,0.000000,False
dp_max_subarray_full_transfer,最大连续子数组和（迁移样例）,dp_1d,一维 DP,max_subarray,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_dp_max_subarray_full_transfer_0.json,7acb7d9f92dea498ff6726f47e8512cb66ceb7b2daeb6f0ec388e771e59fcfa4,v1,Kadane 算法 (动态规划),9,[9],19,19,0,0,0,0,0.000000,7,5,11,0.578947,False,False,1,1,1.000000,True
dp_max_subarray_full_transfer,最大连续子数组和（迁移样例）,dp_1d,一维 DP,max_subarray,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_dp_max_subarray_full_transfer_0.json,7acb7d9f92dea498ff6726f47e8512cb66ceb7b2daeb6f0ec388e771e59fcfa4,v2,分治法,25,"[16,19,24,25]",78,78,0,0,0,0,0.000000,5,2,33,0.423077,False,False,1,1,1.000000,True
dp_subset_sum_possible_full_core,子集和可达性（核心样例）,dp_core,DP 核心扩展,subset_sum_possible,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_dp_subset_sum_possible_full_core_0.json,5e36e4308179cc269bdc2d01c95df4d179af7247c460ffdac3735d1b316387cf,v1,集合递推法,13,[13],30,30,0,0,0,0,0.000000,3,7,28,0.933333,False,False,1,1,1.000000,True
dp_subset_sum_possible_full_core,子集和可达性（核心样例）,dp_core,DP 核心扩展,subset_sum_possible,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_dp_subset_sum_possible_full_core_0.json,5e36e4308179cc269bdc2d01c95df4d179af7247c460ffdac3735d1b316387cf,v2,二维动态规划,14,[14],75,75,0,0,0,0,0.000000,4,10,72,0.960000,False,False,1,0,0.000000,False
dp_subset_sum_possible_full_edge,子集和可达性（边界样例）,dp_core,DP 核心扩展,subset_sum_possible,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_dp_subset_sum_possible_full_edge_0.json,1e0c72aa6690f6d7d725e5f590cfcf7597dde6abbc6108d3745ec3aed82d06e5,v1,动态规划（布尔数组）,13,"[5,13]",3,3,0,0,0,0,0.000000,3,5,1,0.333333,False,False,1,0,0.000000,False
dp_subset_sum_possible_full_edge,子集和可达性（边界样例）,dp_core,DP 核心扩展,subset_sum_possible,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_dp_subset_sum_possible_full_edge_0.json,1e0c72aa6690f6d7d725e5f590cfcf7597dde6abbc6108d3745ec3aed82d06e5,v2,回溯（递归决策树）,16,"[8,10,12,14,15,16]",6,6,0,0,0,0,0.000000,3,12,4,0.666667,False,False,1,1,1.000000,True
dp_subset_sum_possible_full_transfer,子集和可达性（迁移样例）,dp_core,DP 核心扩展,subset_sum_possible,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_dp_subset_sum_possible_full_transfer_0.json,7fc36025791a6d0ff45de3f1affed67abea6cd68df0edb752b49489749c6e162,v1,可达和集合,8,[8],47,47,0,0,0,40,0.851064,5,1,40,0.851064,False,False,1,1,1.000000,True
dp_subset_sum_possible_full_transfer,子集和可达性（迁移样例）,dp_core,DP 核心扩展,subset_sum_possible,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_dp_subset_sum_possible_full_transfer_0.json,7fc36025791a6d0ff45de3f1affed67abea6cd68df0edb752b49489749c6e162,v2,二维DP表,14,[14],54,54,0,0,0,29,0.537037,5,1,29,0.537037,False,False,1,1,1.000000,True
edit_distance,编辑距离,dp_core,DP 核心扩展,edit_distance,dynamic_programming,dp,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_edit_distance_0.json,2cec4785abad9015f7b6e88383ee87c95ad3926157b5230b5371094bd1686506,v1,二维动态规划,16,[16],44,44,0,0,0,17,0.386364,6,1,17,0.386364,False,False,1,1,1.000000,True
edit_distance,编辑距离,dp_core,DP 核心扩展,edit_distance,dynamic_programming,dp,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_edit_distance_0.json,2cec4785abad9015f7b6e88383ee87c95ad3926157b5230b5371094bd1686506,v2,递归记忆化,21,"[8,11,14,20,21]",128,128,0,0,0,106,0.828125,6,1,106,0.828125,False,False,1,1,1.000000,True
edmonds_karp,Edmonds-Karp 最大流,advanced_graph,图高级,edmonds_karp,graph_algorithms,advanced_graph,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_edmonds_karp_0.json,00507ebc05ac261f5f62ff1211fcc7a26d64601e69699cddbec0ac24e2afcc7b,v1,基础 BFS 增广,45,[45],25,25,0,0,0,0,0.000000,3,17,20,0.800000,False,False,4,4,1.000000,True
edmonds_karp,Edmonds-Karp 最大流,advanced_graph,图高级,edmonds_karp,graph_algorithms,advanced_graph,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_edmonds_karp_0.json,00507ebc05ac261f5f62ff1211fcc7a26d64601e69699cddbec0ac24e2afcc7b,v2,队列可视化 BFS,48,[48],41,41,0,0,0,0,0.000000,6,19,22,0.536585,False,False,4,4,1.000000,True
edmonds_karp_expansion,Edmonds-Karp 扩展样例,advanced_graph,图高级,edmonds_karp,graph_algorithms,advanced_graph,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_edmonds_karp_expansion_0.json,8540dac56051a9158523d4620ffc41c390c93a05c08b755fed142d9a09409f86,v1,Flow Network 对象,52,"[30,32,52]",22,22,0,0,4,0,0.000000,2,33,17,0.772727,False,False,4,0,0.000000,False
edmonds_karp_expansion,Edmonds-Karp 扩展样例,advanced_graph,图高级,edmonds_karp,graph_algorithms,advanced_graph,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_edmonds_karp_expansion_0.json,8540dac56051a9158523d4620ffc41c390c93a05c08b755fed142d9a09409f86,v2,详细 BFS 探索,52,"[30,32,52]",84,84,0,0,1,0,0.000000,5,33,66,0.785714,False,False,1,0,0.000000,False
fast_power_mod,快速幂取模,math_bit,数学与位运算,fast_power,math_geometry,math_bit,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_fast_power_mod_0.json,0fa2acef46717c102ce8a223622703e881112a8ed0dcc6f50a2dc7ae607f18a3,v1,二进制快速幂（迭代）,12,[12],18,18,0,0,0,0,0.000000,8,7,6,0.333333,False,False,1,1,1.000000,True
fast_power_mod,快速幂取模,math_bit,数学与位运算,fast_power,math_geometry,math_bit,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_fast_power_mod_0.json,0fa2acef46717c102ce8a223622703e881112a8ed0dcc6f50a2dc7ae607f18a3,v2,递归快速幂（栈模拟）,13,"[7,12,13]",18,18,0,0,0,0,0.000000,5,8,9,0.500000,False,False,1,1,1.000000,True
fast_slow_cycle,快慢指针判环,array_pointer,数组指针 / 窗口 / 前缀,fast_slow,sequence_search_sort,array_pointer,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_fast_slow_cycle_0.json,28a41a7623e32cd78523f15a291c90a7e83d6e9b35f0a47d921f6f11bca2dadb,v1,快慢指针,21,"[5,12,16,19,21]",15,15,0,0,0,0,0.000000,7,8,3,0.200000,False,False,1,0,0.000000,False
fast_slow_cycle,快慢指针判环,array_pointer,数组指针 / 窗口 / 前缀,fast_slow,sequence_search_sort,array_pointer,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_fast_slow_cycle_0.json,28a41a7623e32cd78523f15a291c90a7e83d6e9b35f0a47d921f6f11bca2dadb,v2,哈希集合,10,"[7,10]",14,14,0,0,0,0,0.000000,5,5,8,0.571429,False,False,1,0,0.000000,False
fenwick_tree_prefix_sum,树状数组前缀和,range_structure,区间结构,fenwick_tree,trees_and_structures,range_structure,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_fenwick_tree_prefix_sum_0.json,bedb117bc2e74847f4a1cfda0db75bf901e112f21a692711749392dc540d87e6,v1,标准树状数组,23,"[7,17,23]",42,42,0,0,0,0,0.000000,4,18,39,0.928571,False,False,1,1,1.000000,True
fenwick_tree_prefix_sum,树状数组前缀和,range_structure,区间结构,fenwick_tree,trees_and_structures,range_structure,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_fenwick_tree_prefix_sum_0.json,bedb117bc2e74847f4a1cfda0db75bf901e112f21a692711749392dc540d87e6,v2,封装式树状数组,27,"[6,16,27]",27,27,0,0,0,0,0.000000,4,21,24,0.888889,False,False,1,1,1.000000,True
first_ge_binary_search_synthetic,二分查找第一个不小于目标,binary_search,二分,lower_bound,sequence_search_sort,binary_search,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_first_ge_binary_search_synthetic_0.json,4bf59d0dbfd5120095f0488b822b93cd3852158eddcbdb85dfb9c2a2dc2e8010,v1,标准二分查找,11,[11],14,14,0,0,0,14,1.000000,1,1,14,1.000000,True,True,1,0,0.000000,False
first_ge_binary_search_synthetic,二分查找第一个不小于目标,binary_search,二分,lower_bound,sequence_search_sort,binary_search,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_first_ge_binary_search_synthetic_0.json,4bf59d0dbfd5120095f0488b822b93cd3852158eddcbdb85dfb9c2a2dc2e8010,v2,维护候选答案,13,[13],16,16,0,0,0,16,1.000000,1,1,16,1.000000,True,True,1,0,0.000000,False
first_unique_char_synthetic,第一个只出现一次的字符,hash_map,哈希表 / map,frequency_count,strings_hash,hash,expansion,medium_plus,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_first_unique_char_synthetic_0.json,4de583e2bb8b89f46acb3413fc718d18a06dcc0041cb2c449de5eebda6d4a9aa,v1,先计数后扫描,9,"[8,9]",16,16,0,0,0,0,0.000000,3,4,14,0.875000,False,False,1,1,1.000000,True
first_unique_char_synthetic,第一个只出现一次的字符,hash_map,哈希表 / map,frequency_count,strings_hash,hash,expansion,medium_plus,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_first_unique_char_synthetic_0.json,4de583e2bb8b89f46acb3413fc718d18a06dcc0041cb2c449de5eebda6d4a9aa,v2,索引哈希表,14,[14],84,84,0,0,0,0,0.000000,3,4,82,0.976190,False,False,1,1,1.000000,True
fixed_window_max_sum_synthetic,定长窗口最大和,array_pointer,数组指针 / 窗口 / 前缀,fixed_sliding_window,sequence_search_sort,array_pointer,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_fixed_window_max_sum_synthetic_0.json,338437f4ed0760388b939f412fe362cfcc65dd3bbe0234cebb36da2708178f2c,v1,暴力枚举,9,[9],27,27,0,0,0,0,0.000000,5,5,21,0.777778,False,False,1,1,1.000000,True
fixed_window_max_sum_synthetic,定长窗口最大和,array_pointer,数组指针 / 窗口 / 前缀,fixed_sliding_window,sequence_search_sort,array_pointer,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_fixed_window_max_sum_synthetic_0.json,338437f4ed0760388b939f412fe362cfcc65dd3bbe0234cebb36da2708178f2c,v2,滑动窗口,10,[10],33,33,0,0,0,0,0.000000,8,6,17,0.515152,False,False,1,1,1.000000,True
floyd_warshall_all_pairs,Floyd-Warshall 全源最短路,shortest_path_mst,最短路 / MST,floyd_warshall,graph_algorithms,shortest_path_mst,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_floyd_warshall_all_pairs_0.json,b6dfd5d3469ec8a27ebae24d5a2ae45b4884236cad7d5cf200ce7ab4b6d2365d,v1,原地更新,9,[9],44,44,0,0,0,0,0.000000,3,5,42,0.954545,False,False,1,1,1.000000,True
floyd_warshall_all_pairs,Floyd-Warshall 全源最短路,shortest_path_mst,最短路 / MST,floyd_warshall,graph_algorithms,shortest_path_mst,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_floyd_warshall_all_pairs_0.json,b6dfd5d3469ec8a27ebae24d5a2ae45b4884236cad7d5cf200ce7ab4b6d2365d,v2,阶段快照,10,[10],15,15,0,0,0,0,0.000000,3,7,13,0.866667,False,False,1,1,1.000000,True
gcd_euclid,最大公约数,math_bit,数学与位运算,gcd,math_geometry,math_bit,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_gcd_euclid_0.json,6b01150efd486a909ce44e25a9562c04ac853006c81ccfd3ad58736eb2c113ad,v1,迭代法,6,[6],18,18,0,0,0,0,0.000000,5,4,9,0.500000,False,False,1,1,1.000000,True
gcd_euclid,最大公约数,math_bit,数学与位运算,gcd,math_geometry,math_bit,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_gcd_euclid_0.json,6b01150efd486a909ce44e25a9562c04ac853006c81ccfd3ad58736eb2c113ad,v2,递归法,6,"[4,5,6]",14,14,0,0,0,0,0.000000,2,5,7,0.500000,False,False,1,1,1.000000,True
gcd_euclid_expansion,最大公约数扩展样例,math_bit,数学与位运算,gcd,math_geometry,math_bit,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_gcd_euclid_expansion_0.json,c2d7b098f4df507118d675bd1c1c99daeaf6e6beab90787be90725907caf7e17,v1,迭代法,6,[6],13,13,0,0,0,0,0.000000,4,5,10,0.769231,False,False,1,1,1.000000,True
gcd_euclid_expansion,最大公约数扩展样例,math_bit,数学与位运算,gcd,math_geometry,math_bit,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_gcd_euclid_expansion_0.json,c2d7b098f4df507118d675bd1c1c99daeaf6e6beab90787be90725907caf7e17,v2,递归法,6,"[4,5,6]",14,14,0,0,0,0,0.000000,2,5,13,0.928571,False,False,1,1,1.000000,True
graph_bfs,图 BFS 最短层数,basic_graph,BFS/DFS 基础图,bfs_shortest_layers,graph_algorithms,bfs,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_graph_bfs_0.json,dcfd8b730b28d083ff1c06acbae39eb8caefd81a588fc7602d84fbaed502471e,v1,BFS（队列扩展）,13,[13],30,30,0,0,0,15,0.500000,8,1,15,0.500000,False,False,1,1,1.000000,True
graph_bfs,图 BFS 最短层数,basic_graph,BFS/DFS 基础图,bfs_shortest_layers,graph_algorithms,bfs,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_graph_bfs_0.json,dcfd8b730b28d083ff1c06acbae39eb8caefd81a588fc7602d84fbaed502471e,v2,Dijkstra（优先队列）,18,[18],30,30,0,0,0,15,0.500000,8,1,15,0.500000,False,False,1,0,0.000000,False
graph_bfs_distances_full_core,无权图 BFS 距离表（核心样例）,basic_graph,BFS/DFS 基础图,bfs_distance_map,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_graph_bfs_distances_full_core_0.json,a1c6d534eece6120d119848c1f02ae16ce0014aa19c1634cdc4bc0cf1130cc94,v1,标准 BFS,12,[12],42,42,0,0,0,0,0.000000,7,6,31,0.738095,False,False,1,1,1.000000,True
graph_bfs_distances_full_core,无权图 BFS 距离表（核心样例）,basic_graph,BFS/DFS 基础图,bfs_distance_map,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_graph_bfs_distances_full_core_0.json,a1c6d534eece6120d119848c1f02ae16ce0014aa19c1634cdc4bc0cf1130cc94,v2,分层 BFS,12,[12],40,40,0,0,0,0,0.000000,7,6,29,0.725000,False,False,1,1,1.000000,True
graph_bfs_distances_full_edge,无权图 BFS 距离表（边界样例）,basic_graph,BFS/DFS 基础图,bfs_distance_map,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_graph_bfs_distances_full_edge_0.json,e5537277f4d6758ee42c866a5de96699210194aa794635acf94ba5b12d373ca2,v1,广度优先搜索 (BFS),15,[15],9,9,0,0,0,0,0.000000,5,10,5,0.555556,False,False,1,1,1.000000,True
graph_bfs_distances_full_edge,无权图 BFS 距离表（边界样例）,basic_graph,BFS/DFS 基础图,bfs_distance_map,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_graph_bfs_distances_full_edge_0.json,e5537277f4d6758ee42c866a5de96699210194aa794635acf94ba5b12d373ca2,v2,Dijkstra 算法,18,[18],11,11,0,0,0,0,0.000000,6,10,6,0.545455,False,False,1,1,1.000000,True
graph_bfs_distances_full_transfer,无权图 BFS 距离表（迁移样例）,basic_graph,BFS/DFS 基础图,bfs_distance_map,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_graph_bfs_distances_full_transfer_0.json,b8975b6f344478084b18a1adf783198ad7a0c42ec977396ee570073a4c2ea1f1,v1,BFS 队列,13,[13],27,27,0,0,0,0,0.000000,8,7,16,0.592593,False,False,1,1,1.000000,True
graph_bfs_distances_full_transfer,无权图 BFS 距离表（迁移样例）,basic_graph,BFS/DFS 基础图,bfs_distance_map,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_graph_bfs_distances_full_transfer_0.json,b8975b6f344478084b18a1adf783198ad7a0c42ec977396ee570073a4c2ea1f1,v2,层级遍历,14,[14],24,24,0,0,0,0,0.000000,6,6,17,0.708333,False,False,1,1,1.000000,True
graph_bipartite_coloring,二分图染色,basic_graph,BFS/DFS 基础图,bipartite_coloring,graph_algorithms,bfs,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_graph_bipartite_coloring_0.json,e6a6362659fbc776d3cfff3554ad747426f77833f8d26174e0fd22a980924d69,v1,BFS 染色,14,[14],44,44,0,0,0,33,0.750000,7,1,33,0.750000,False,False,1,1,1.000000,True
graph_bipartite_coloring,二分图染色,basic_graph,BFS/DFS 基础图,bipartite_coloring,graph_algorithms,bfs,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_graph_bipartite_coloring_0.json,e6a6362659fbc776d3cfff3554ad747426f77833f8d26174e0fd22a980924d69,v2,DFS 染色,14,[14],44,44,0,0,0,33,0.750000,7,1,33,0.750000,False,False,1,1,1.000000,True
graph_component_count_full_core,无向图连通分量数（核心样例）,basic_graph,BFS/DFS 基础图,connected_components,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_graph_component_count_full_core_0.json,2881ce1e1b2a34b7cc6e69feb8f0d6d38d1316c45b59a01f2777fc23200659e9,v1,DFS计数,19,[19],31,31,0,0,0,10,0.322581,8,14,14,0.451613,False,False,1,1,1.000000,True
graph_component_count_full_core,无向图连通分量数（核心样例）,basic_graph,BFS/DFS 基础图,connected_components,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_graph_component_count_full_core_0.json,2881ce1e1b2a34b7cc6e69feb8f0d6d38d1316c45b59a01f2777fc23200659e9,v2,并查集,27,"[9,14,22,27]",22,22,0,0,0,15,0.681818,6,1,15,0.681818,False,False,1,0,0.000000,False
graph_component_count_full_edge,无向图连通分量数（边界样例）,basic_graph,BFS/DFS 基础图,connected_components,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_graph_component_count_full_edge_0.json,6566819e78552d9bef43dfac41b7a8528c1d62560fb070817641599279f5de3c,v1,DFS (显式栈),22,[22],9,9,0,0,0,0,0.000000,6,10,3,0.333333,False,False,1,1,1.000000,True
graph_component_count_full_edge,无向图连通分量数（边界样例）,basic_graph,BFS/DFS 基础图,connected_components,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_graph_component_count_full_edge_0.json,6566819e78552d9bef43dfac41b7a8528c1d62560fb070817641599279f5de3c,v2,并查集 (Union-Find),19,"[9,19]",5,5,0,0,0,0,0.000000,4,14,2,0.400000,False,False,1,1,1.000000,True
graph_component_count_full_transfer,无向图连通分量数（迁移样例）,basic_graph,BFS/DFS 基础图,connected_components,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_graph_component_count_full_transfer_0.json,cf7a4758eccf72bc23ae0528e92342fac0bd85b6d85dfcbab032874120e49e4e,v1,深度优先搜索（DFS）,20,[20],41,41,0,0,0,15,0.365854,7,11,19,0.463415,False,False,1,1,1.000000,True
graph_component_count_full_transfer,无向图连通分量数（迁移样例）,basic_graph,BFS/DFS 基础图,connected_components,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/algotutorgen_full_200_20260706/algolab_full_final/llm_graph_component_count_full_transfer_0.json,cf7a4758eccf72bc23ae0528e92342fac0bd85b6d85dfcbab032874120e49e4e,v2,并查集（Union-Find）,22,"[9,15,16,22]",52,52,0,0,0,49,0.942308,4,1,49,0.942308,False,False,1,1,1.000000,True
