case_id,title,family_id,family_label,subfamily_id,macro_group,process_profile,gate_layer,support_level,sample_index,attempt_source,artifact_path,artifact_sha256,variant_id,variant_name,solve_line_count,return_line_numbers,event_count,code_line_present_count,code_line_missing_count,code_line_invalid_count,code_line_out_of_range_count,code_line_1_count,code_line_1_rate,distinct_valid_code_line_count,dominant_code_line,dominant_code_line_count,dominant_code_line_share,single_line_collapse,first_line_collapse,canonical_answer_event_count,canonical_answer_event_return_match_count,canonical_answer_event_return_match_rate,canonical_answer_events_all_match
coin_change_min_synthetic,零钱兑换最少硬币,dp_core,DP 核心扩展,coin_change_min,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_coin_change_min_synthetic_0.json,4c780ea255b5a836269d2ef9db33e05400f568f4487da79567df3e5e62d55a17,v1,动态规划（自底向上）,8,[8],46,46,0,0,0,0,0.000000,4,7,43,0.934783,False,False,1,1,1.000000,True
coin_change_min_synthetic,零钱兑换最少硬币,dp_core,DP 核心扩展,coin_change_min,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_coin_change_min_synthetic_0.json,4c780ea255b5a836269d2ef9db33e05400f568f4487da79567df3e5e62d55a17,v2,记忆化递归（自顶向下）,16,"[6,7,8,14,16]",226,226,0,0,0,0,0.000000,5,12,222,0.982301,False,False,1,1,1.000000,True
combinations_pascal,组合数,math_bit,数学与位运算,combinations,math_geometry,math_bit,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_combinations_pascal_0.json,4155ddf722458626ccde25574b47231b48b483113e127c7bd43380606e909c99,v1,公式递推,7,[7],9,9,0,0,0,0,0.000000,4,5,5,0.555556,False,False,1,1,1.000000,True
combinations_pascal,组合数,math_bit,数学与位运算,combinations,math_geometry,math_bit,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_combinations_pascal_0.json,4155ddf722458626ccde25574b47231b48b483113e127c7bd43380606e909c99,v2,动态规划,10,[10],48,48,0,0,0,0,0.000000,6,7,28,0.583333,False,False,1,1,1.000000,True
complete_knapsack_coin_change,完全背包零钱兑换,dp_core,DP 核心扩展,complete_knapsack,dynamic_programming,dp,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_complete_knapsack_coin_change_0.json,156a961a6198eaaa836ff28266772189727d00d9bd0769cffb0c0d7627d077ce,v1,动态规划,10,[10],139,139,0,0,0,24,0.172662,4,7,113,0.812950,False,False,1,1,1.000000,True
complete_knapsack_coin_change,完全背包零钱兑换,dp_core,DP 核心扩展,complete_knapsack,dynamic_programming,dp,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_complete_knapsack_coin_change_0.json,156a961a6198eaaa836ff28266772189727d00d9bd0769cffb0c0d7627d077ce,v2,广度优先搜索,21,"[6,14,21]",96,96,0,0,0,22,0.229167,9,16,26,0.270833,False,False,1,1,1.000000,True
convex_hull,凸包,geometry_sweep,几何 / 扫描线,convex_hull,math_geometry,geometry,family_core,medium_plus,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_convex_hull_0.json,2b858b87a02dffbee92a05f6344febfb64a08a6c9fdea0ac2c73997bc84b1d06,v1,单调链栈可视化,20,"[6,8,20]",65,65,0,0,0,65,1.000000,1,1,65,1.000000,True,True,1,0,0.000000,False
convex_hull,凸包,geometry_sweep,几何 / 扫描线,convex_hull,math_geometry,geometry,family_core,medium_plus,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_convex_hull_0.json,2b858b87a02dffbee92a05f6344febfb64a08a6c9fdea0ac2c73997bc84b1d06,v2,叉积决策可视化,20,"[6,8,20]",89,89,0,0,0,89,1.000000,1,1,89,1.000000,True,True,1,0,0.000000,False
convex_hull_expansion,凸包扩展样例,geometry_sweep,几何 / 扫描线,convex_hull,math_geometry,geometry,expansion,medium_plus,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_convex_hull_expansion_0.json,5d18c30459bf9bbb81c0e5f3c5f143d6db1cc21e7d9a0b8c48fdb511a8d302a0,v1,Andrew 单调链,18,"[4,7,18]",32,32,0,0,0,2,0.062500,9,9,8,0.250000,False,False,1,1,1.000000,True
convex_hull_expansion,凸包扩展样例,geometry_sweep,几何 / 扫描线,convex_hull,math_geometry,geometry,expansion,medium_plus,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_convex_hull_expansion_0.json,5d18c30459bf9bbb81c0e5f3c5f143d6db1cc21e7d9a0b8c48fdb511a8d302a0,v2,Graham 扫描,17,"[5,8,11,17]",19,19,0,0,0,1,0.052632,6,11,6,0.315789,False,False,1,0,0.000000,False
count_islands_synthetic,岛屿数量,basic_graph,BFS/DFS 基础图,grid_connected_components,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_count_islands_synthetic_0.json,53324c5ac27a46c2b242514ccd9677a80dd81ebba671d333f07152a291ef9246,v1,深度优先搜索（栈）,23,"[4,23]",40,40,0,0,0,40,1.000000,1,1,40,1.000000,True,True,1,0,0.000000,False
count_islands_synthetic,岛屿数量,basic_graph,BFS/DFS 基础图,grid_connected_components,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_count_islands_synthetic_0.json,53324c5ac27a46c2b242514ccd9677a80dd81ebba671d333f07152a291ef9246,v2,并查集,32,"[4,10,32]",30,30,0,0,0,30,1.000000,1,1,30,1.000000,True,True,1,0,0.000000,False
counting_sort_synthetic,计数排序,sorting,排序,counting_sort,sequence_search_sort,sorting,expansion,medium_plus,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_counting_sort_synthetic_0.json,d8efa50fae44e10b7f9fb466c797f7b68e9655030a69f373f2c2b8e8751eb1ab,bubble_sort,冒泡排序,8,[8],78,78,0,0,0,0,0.000000,3,4,76,0.974359,False,False,1,1,1.000000,True
counting_sort_synthetic,计数排序,sorting,排序,counting_sort,sequence_search_sort,sorting,expansion,medium_plus,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_counting_sort_synthetic_0.json,d8efa50fae44e10b7f9fb466c797f7b68e9655030a69f373f2c2b8e8751eb1ab,counting_sort,计数排序,13,"[4,13]",36,36,0,0,0,0,0.000000,6,7,30,0.833333,False,False,1,1,1.000000,True
course_schedule_possible_synthetic,课程安排可行性,basic_graph,BFS/DFS 基础图,topological_cycle_detection,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_course_schedule_possible_synthetic_0.json,246a06e5e885a1a0545a9920b01a0b5a8455d41a962f011e7d15a99f19a1ead1,v1,BFS 拓扑排序 (Kahn 算法),18,[18],27,27,0,0,0,17,0.629630,9,1,17,0.629630,False,False,1,1,1.000000,True
course_schedule_possible_synthetic,课程安排可行性,basic_graph,BFS/DFS 基础图,topological_cycle_detection,graph_algorithms,bfs,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_course_schedule_possible_synthetic_0.json,246a06e5e885a1a0545a9920b01a0b5a8455d41a962f011e7d15a99f19a1ead1,v2,DFS 环检测,23,"[10,12,16,18,22,23]",24,24,0,0,0,20,0.833333,5,1,20,0.833333,False,False,1,1,1.000000,True
daily_temperatures,每日温度,monotonic_stack,栈 / 队列 / 单调栈,daily_temperatures,sequence_search_sort,monotonic_stack,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_daily_temperatures_0.json,b126c40e1724e5febb44f27a7c864ed728ab2d7a4b388084a35abb3dea8726a1,v1,单调栈,11,[11],72,72,0,0,0,0,0.000000,6,6,47,0.652778,False,False,0,0,,False
daily_temperatures,每日温度,monotonic_stack,栈 / 队列 / 单调栈,daily_temperatures,sequence_search_sort,monotonic_stack,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_daily_temperatures_0.json,b126c40e1724e5febb44f27a7c864ed728ab2d7a4b388084a35abb3dea8726a1,v2,暴力遍历,10,[10],69,69,0,0,0,0,0.000000,5,7,48,0.695652,False,False,0,0,,False
difference_array_range_add,差分数组区间加,array_pointer,数组指针 / 窗口 / 前缀,difference_array,sequence_search_sort,array_pointer,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_difference_array_range_add_0.json,141fbb7afe506fe93b1cb0d32960f4a1d06c16e8f923a4ee98774d0a1d3d0c2f,v1,暴力模拟,7,[7],8,8,0,0,0,0,0.000000,3,5,6,0.750000,False,False,1,1,1.000000,True
difference_array_range_add,差分数组区间加,array_pointer,数组指针 / 窗口 / 前缀,difference_array,sequence_search_sort,array_pointer,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_difference_array_range_add_0.json,141fbb7afe506fe93b1cb0d32960f4a1d06c16e8f923a4ee98774d0a1d3d0c2f,v2,差分数组优化,13,[13],22,22,0,0,0,0,0.000000,7,5,14,0.636364,False,False,1,1,1.000000,True
digit_dp_no_seven,数位 DP 统计不含 7,dp_core,DP 核心扩展,digit_dp,dynamic_programming,dp,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_digit_dp_no_seven_0.json,a21e7f8e42cdde7df673fc04212fa1875042ddf4d3d406c8aae508cf67dfae8a,v1,逐层遍历,7,[7],83,83,0,0,0,83,1.000000,1,1,83,1.000000,True,True,1,0,0.000000,False
digit_dp_no_seven,数位 DP 统计不含 7,dp_core,DP 核心扩展,digit_dp,dynamic_programming,dp,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_digit_dp_no_seven_0.json,a21e7f8e42cdde7df673fc04212fa1875042ddf4d3d406c8aae508cf67dfae8a,v2,数位动态规划,18,[18],55,55,0,0,0,55,1.000000,1,1,55,1.000000,True,True,1,0,0.000000,False
dijkstra_shortest_path,Dijkstra 最短路,shortest_path_mst,最短路 / MST,dijkstra,graph_algorithms,shortest_path_mst,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dijkstra_shortest_path_0.json,364385af9ff9a2a514616ec92e3a630d3dc10ba92fa9f88f6664484b1a404fda,bellman-ford,Bellman-Ford 算法,22,[22],28,28,0,0,1,0,0.000000,3,14,25,0.892857,False,False,1,0,0.000000,False
dijkstra_shortest_path,Dijkstra 最短路,shortest_path_mst,最短路 / MST,dijkstra,graph_algorithms,shortest_path_mst,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dijkstra_shortest_path_0.json,364385af9ff9a2a514616ec92e3a630d3dc10ba92fa9f88f6664484b1a404fda,dijkstra,Dijkstra 算法,16,[16],35,35,0,0,0,0,0.000000,7,7,24,0.685714,False,False,1,1,1.000000,True
dijkstra_shortest_path_expansion,Dijkstra 最短路扩展样例,shortest_path_mst,最短路 / MST,dijkstra,graph_algorithms,shortest_path_mst,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dijkstra_shortest_path_expansion_0.json,99f9d9620d7b2d581353e4f287604275a7645502230e3d8afe5e5fdb2c6d0aef,v1,Dijkstra（小根堆优化）,16,[16],26,26,0,0,0,0,0.000000,6,7,20,0.769231,False,False,1,0,0.000000,False
dijkstra_shortest_path_expansion,Dijkstra 最短路扩展样例,shortest_path_mst,最短路 / MST,dijkstra,graph_algorithms,shortest_path_mst,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dijkstra_shortest_path_expansion_0.json,99f9d9620d7b2d581353e4f287604275a7645502230e3d8afe5e5fdb2c6d0aef,v2,Dijkstra（简单线性扫描）,21,[21],24,24,0,0,0,0,0.000000,5,11,20,0.833333,False,False,1,1,1.000000,True
dp_climb_three_steps_full_core,三步爬楼梯（核心样例）,dp_1d,一维 DP,linear_dp_three_steps,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_climb_three_steps_full_core_0.json,057d64b3d263fadab956a0255fea1ad09627ec9673271b532cb1e192d623b995,v1,动态规划,13,"[4,13]",7,7,0,0,0,7,1.000000,1,1,7,1.000000,True,True,1,0,0.000000,False
dp_climb_three_steps_full_core,三步爬楼梯（核心样例）,dp_1d,一维 DP,linear_dp_three_steps,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_climb_three_steps_full_core_0.json,057d64b3d263fadab956a0255fea1ad09627ec9673271b532cb1e192d623b995,v2,记忆化递归,14,"[6,8,10,13,14]",13,13,0,0,0,13,1.000000,1,1,13,1.000000,True,True,1,0,0.000000,False
dp_climb_three_steps_full_edge,三步爬楼梯（边界样例）,dp_1d,一维 DP,linear_dp_three_steps,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_climb_three_steps_full_edge_0.json,a9027b64c0e18e910bc409d1c1454387116467bdd0d720e4a59eb56ee9e3e2cb,v1,动态规划（迭代）,15,"[4,6,8,15]",3,3,0,0,0,1,0.333333,3,1,1,0.333333,False,False,1,1,1.000000,True
dp_climb_three_steps_full_edge,三步爬楼梯（边界样例）,dp_1d,一维 DP,linear_dp_three_steps,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_climb_three_steps_full_edge_0.json,a9027b64c0e18e910bc409d1c1454387116467bdd0d720e4a59eb56ee9e3e2cb,v2,递归 + 记忆化搜索,16,"[7,9,11,14,16]",8,8,0,0,0,3,0.375000,4,1,3,0.375000,False,False,1,1,1.000000,True
dp_climb_three_steps_full_transfer,三步爬楼梯（迁移样例）,dp_1d,一维 DP,linear_dp_three_steps,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_climb_three_steps_full_transfer_0.json,2a270488d03eb2b4f02d04af5b13350d9425838170542045b7d984cd0d9f9a09,v1,动态规划迭代,14,"[4,14]",51,51,0,0,0,0,0.000000,3,7,49,0.960784,False,False,1,0,0.000000,False
dp_climb_three_steps_full_transfer,三步爬楼梯（迁移样例）,dp_1d,一维 DP,linear_dp_three_steps,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_climb_three_steps_full_transfer_0.json,2a270488d03eb2b4f02d04af5b13350d9425838170542045b7d984cd0d9f9a09,v2,递归 + 记忆化,15,"[6,8,14,15]",103,103,0,0,0,1,0.009709,6,11,53,0.514563,False,False,1,1,1.000000,True
dp_decode_ways_full_core,数字串解码方案数（核心样例）,dp_core,DP 核心扩展,decode_ways,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_decode_ways_full_core_0.json,a07a0bc6b062b74d07ffcbbd2c3edb9b79841ebca892ed04b7a28e642150d47f,v1,回溯 + 记忆化,17,"[7,9,11,16,17]",24,24,0,0,0,0,0.000000,7,12,11,0.458333,False,False,1,1,1.000000,True
dp_decode_ways_full_core,数字串解码方案数（核心样例）,dp_core,DP 核心扩展,decode_ways,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_decode_ways_full_core_0.json,a07a0bc6b062b74d07ffcbbd2c3edb9b79841ebca892ed04b7a28e642150d47f,v2,动态规划自底向上,13,[13],22,22,0,0,0,4,0.181818,6,10,12,0.545455,False,False,1,1,1.000000,True
dp_decode_ways_full_edge,数字串解码方案数（边界样例）,dp_core,DP 核心扩展,decode_ways,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_decode_ways_full_edge_0.json,38665c82c19af592ee342c099ed76034e784c87deef85f82f231bc051f9869bc,v1,动态规划,13,"[5,13]",8,8,0,0,0,1,0.125000,4,7,5,0.625000,False,False,1,0,0.000000,False
dp_decode_ways_full_edge,数字串解码方案数（边界样例）,dp_core,DP 核心扩展,decode_ways,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_decode_ways_full_edge_0.json,38665c82c19af592ee342c099ed76034e784c87deef85f82f231bc051f9869bc,v2,记忆化搜索,17,"[7,9,11,16,17]",7,7,0,0,0,1,0.142857,5,11,2,0.285714,False,False,1,1,1.000000,True
dp_decode_ways_full_transfer,数字串解码方案数（迁移样例）,dp_core,DP 核心扩展,decode_ways,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_decode_ways_full_transfer_0.json,2f0213d3a0be0d99f81f4441326fae5c4091774fced9309039489a98c7212e9f,v1,动态规划,15,"[5,15]",27,27,0,0,0,16,0.592593,6,1,16,0.592593,False,False,1,1,1.000000,True
dp_decode_ways_full_transfer,数字串解码方案数（迁移样例）,dp_core,DP 核心扩展,decode_ways,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_decode_ways_full_transfer_0.json,2f0213d3a0be0d99f81f4441326fae5c4091774fced9309039489a98c7212e9f,v2,记忆化搜索,17,"[7,9,11,16,17]",28,28,0,0,0,20,0.714286,6,1,20,0.714286,False,False,1,1,1.000000,True
dp_grid_paths_obstacles_full_core,带障碍网格路径数（核心样例）,dp_2d,二维 DP,grid_obstacle_paths,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_grid_paths_obstacles_full_core_0.json,90dc6cb6bee018f19c91739da3b8cf7d89c1e7aa6812050dc5ce94188be2aa64,v1,动态规划,18,"[5,18]",36,36,0,0,0,0,0.000000,4,9,33,0.916667,False,False,1,1,1.000000,True
dp_grid_paths_obstacles_full_core,带障碍网格路径数（核心样例）,dp_2d,二维 DP,grid_obstacle_paths,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_grid_paths_obstacles_full_core_0.json,90dc6cb6bee018f19c91739da3b8cf7d89c1e7aa6812050dc5ce94188be2aa64,v2,记忆化递归,19,"[5,9,11,13,18,19]",63,63,0,0,0,0,0.000000,4,7,60,0.952381,False,False,1,1,1.000000,True
dp_grid_paths_obstacles_full_edge,带障碍网格路径数（边界样例）,dp_2d,二维 DP,grid_obstacle_paths,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_grid_paths_obstacles_full_edge_0.json,6929094a7d73cefc73907f7119c33e4132ee6172e0a356249f0fc94734436d51,dfs_memo,记忆化深度优先搜索,18,"[5,9,11,13,17,18]",3,3,0,0,0,0,0.000000,3,2,1,0.333333,False,False,1,1,1.000000,True
dp_grid_paths_obstacles_full_edge,带障碍网格路径数（边界样例）,dp_2d,二维 DP,grid_obstacle_paths,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_grid_paths_obstacles_full_edge_0.json,6929094a7d73cefc73907f7119c33e4132ee6172e0a356249f0fc94734436d51,dp,动态规划 (Bottom-up),18,"[5,18]",5,5,0,0,0,0,0.000000,3,4,3,0.600000,False,False,1,1,1.000000,True
dp_grid_paths_obstacles_full_transfer,带障碍网格路径数（迁移样例）,dp_2d,二维 DP,grid_obstacle_paths,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_grid_paths_obstacles_full_transfer_0.json,3531876a47622bf008a0bd40ba108eea60fb1bd5d4464b3cc287084481d87b8d,v1,二维动态规划,17,"[5,17]",27,27,0,0,0,27,1.000000,1,1,27,1.000000,True,True,0,0,,False
dp_grid_paths_obstacles_full_transfer,带障碍网格路径数（迁移样例）,dp_2d,二维 DP,grid_obstacle_paths,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_grid_paths_obstacles_full_transfer_0.json,3531876a47622bf008a0bd40ba108eea60fb1bd5d4464b3cc287084481d87b8d,v2,一维滚动数组优化,15,"[5,15]",24,24,0,0,0,24,1.000000,1,1,24,1.000000,True,True,0,0,,False
dp_max_subarray_full_core,最大连续子数组和（核心样例）,dp_1d,一维 DP,max_subarray,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_max_subarray_full_core_0.json,a4162ccbec07aab4610c65452c94883cdc1cbc2b3f13b1b9d2f1864893925171,v1,Kadane 算法,8,[8],53,53,0,0,0,0,0.000000,6,5,35,0.660377,False,False,1,1,1.000000,True
dp_max_subarray_full_core,最大连续子数组和（核心样例）,dp_1d,一维 DP,max_subarray,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_max_subarray_full_core_0.json,a4162ccbec07aab4610c65452c94883cdc1cbc2b3f13b1b9d2f1864893925171,v2,分治法,27,"[15,19,24,27]",79,79,0,0,0,0,0.000000,3,18,77,0.974684,False,False,1,1,1.000000,True
dp_max_subarray_full_edge,最大连续子数组和（边界样例）,dp_1d,一维 DP,max_subarray,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_max_subarray_full_edge_0.json,082d5f66e196f669ca523f113fc30a1b9146dbc970ccb1489543e38db69ec344,v1,Kadane 贪心算法,10,"[4,10]",18,18,0,0,0,0,0.000000,5,5,10,0.555556,False,False,1,0,0.000000,False
dp_max_subarray_full_edge,最大连续子数组和（边界样例）,dp_1d,一维 DP,max_subarray,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_max_subarray_full_edge_0.json,082d5f66e196f669ca523f113fc30a1b9146dbc970ccb1489543e38db69ec344,v2,暴力枚举,11,[11],31,31,0,0,0,0,0.000000,7,5,18,0.580645,False,False,1,1,1.000000,True
dp_max_subarray_full_transfer,最大连续子数组和（迁移样例）,dp_1d,一维 DP,max_subarray,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_max_subarray_full_transfer_0.json,2d056b988bbdb9676cdabf28983bd95398f03c8e904a8c80cf1be35189d0f12e,v1,动态规划（Kadane 算法）,11,"[5,11]",19,19,0,0,0,0,0.000000,7,7,8,0.421053,False,False,1,0,0.000000,False
dp_max_subarray_full_transfer,最大连续子数组和（迁移样例）,dp_1d,一维 DP,max_subarray,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_max_subarray_full_transfer_0.json,2d056b988bbdb9676cdabf28983bd95398f03c8e904a8c80cf1be35189d0f12e,v2,暴力枚举所有子数组,13,"[5,13]",46,46,0,0,0,0,0.000000,8,6,14,0.304348,False,False,1,0,0.000000,False
dp_subset_sum_possible_full_core,子集和可达性（核心样例）,dp_core,DP 核心扩展,subset_sum_possible,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_subset_sum_possible_full_core_0.json,5f2e222da5ec0e29dbb6fb242972b0ab4131f91e7662dc1d392483108236a6a4,v1,动态规划 - 一维布尔DP,10,[10],41,41,0,0,0,0,0.000000,4,10,33,0.804878,False,False,1,1,1.000000,True
dp_subset_sum_possible_full_core,子集和可达性（核心样例）,dp_core,DP 核心扩展,subset_sum_possible,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_subset_sum_possible_full_core_0.json,5f2e222da5ec0e29dbb6fb242972b0ab4131f91e7662dc1d392483108236a6a4,v2,回溯法 - 递归穷举,14,"[6,8,10,12,13,14]",56,56,0,0,0,0,0.000000,4,4,45,0.803571,False,False,1,1,1.000000,True
dp_subset_sum_possible_full_edge,子集和可达性（边界样例）,dp_core,DP 核心扩展,subset_sum_possible,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/service_only/llm_dp_subset_sum_possible_full_edge_0.json,22b3ac21c5c0b2836d89e3e1511a1ba698b4a921796018f76df92c970d07c5e5,v1,动态规划,15,[15],9,9,0,0,0,0,0.000000,4,7,6,0.666667,False,False,1,1,1.000000,True
