evidence_status,research_use,reviewer_id,case_id,family_id,variant_id,strategy_fidelity,step_completeness,temporal_ordering,final_state_consistency,critical_semantic_error,trace_perfect,notes
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,grid_min_path_sum_synthetic,dp_2d,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,binary_lower_bound_full_core,binary_search,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,reverse_linked_list_expansion,linked_list_cache,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,permutations,backtracking_recursion,v1,pass,pass,pass,pass,no,no,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,combinations_pascal,math_bit,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,reverse_linked_list,linked_list_cache,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,binary_lower_bound_full_edge,binary_search,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,course_schedule_possible_synthetic,basic_graph,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,interval_scheduling_max_count_synthetic,greedy,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,floyd_warshall_all_pairs,shortest_path_mst,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,dijkstra_shortest_path_expansion,shortest_path_mst,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,sieve_primes,math_bit,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,dp_grid_paths_obstacles_full_edge,dp_2d,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,sparse_table_range_min,range_structure,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,bipartite_matching,advanced_graph,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,tree_max_independent_set,tree_dp,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,permutations_expansion,backtracking_recursion,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,dp_climb_three_steps_full_core,dp_1d,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,graph_component_count_full_edge,basic_graph,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,segment_tree_range_sum,range_structure,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,dp_grid_paths_obstacles_full_transfer,dp_2d,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,trie_prefix,trie,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,reverse_linked_list_expansion,linked_list_cache,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,insertion_sort,sorting,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,array_product_except_self_full_edge,array_pointer,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,redundant_connection_synthetic,union_find,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,articulation_bridges,advanced_graph,v1,pass,pass,pass,pass,no,no,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,hash_is_anagram_full_transfer,hash_map,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,binary_lower_bound_full_transfer,binary_search,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,graph_topological_sort,basic_graph,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,convex_hull_expansion,geometry_sweep,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,jump_game_expansion,greedy,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,array_longest_run_full_core,array_pointer,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,climbing_stairs_ways_synthetic,dp_1d,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,union_count_components_full_transfer,union_find,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,tree_preorder_full_transfer,tree_bst_lca,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,array_count_positive_full_core,array_pointer,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,zero_one_bfs_shortest_path,shortest_path_mst,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,dp_subset_sum_possible_full_edge,dp_core,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,sparse_table_range_min,range_structure,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,array_longest_run_full_core,array_pointer,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,tree_diameter,tree_bst_lca,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,array_product_except_self_full_edge,array_pointer,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,tree_max_depth_full_core,tree_bst_lca,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,articulation_bridges,advanced_graph,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,dp_climb_three_steps_full_transfer,dp_1d,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,huffman_merge_cost_synthetic,heap_topk_huffman,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,dp_climb_three_steps_full_transfer,dp_1d,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,insertion_sort,sorting,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,string_count_palindromic_substrings_full_core,string_advanced,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,tree_max_independent_set,tree_dp,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,graph_connected_components,basic_graph,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,segment_tree_range_sum,range_structure,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,binary_lower_bound_full_transfer,binary_search,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,graph_component_count_full_edge,basic_graph,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,digit_dp_no_seven,dp_core,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,grid_min_path_sum_synthetic,dp_2d,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,convex_hull_expansion,geometry_sweep,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,bipartite_matching,advanced_graph,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,count_islands_synthetic,basic_graph,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,jump_game_expansion,greedy,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,next_greater_right_synthetic,monotonic_stack,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,graph_connected_components,basic_graph,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,hash_longest_consecutive_full_core,hash_map,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,trie_prefix,trie,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,course_schedule_possible_synthetic,basic_graph,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,array_count_positive_full_core,array_pointer,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,convex_hull,geometry_sweep,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,graph_topological_sort,basic_graph,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,tree_diameter,tree_bst_lca,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,quickselect_kth_smallest_synthetic,sorting,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,hash_longest_consecutive_full_core,hash_map,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,interval_scheduling_max_count_synthetic,greedy,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,convex_hull,geometry_sweep,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,permutations_expansion,backtracking_recursion,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,climbing_stairs_ways_synthetic,dp_1d,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,redundant_connection_synthetic,union_find,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,permutations,backtracking_recursion,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,string_count_palindromic_substrings_full_edge,string_advanced,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,dp_grid_paths_obstacles_full_edge,dp_2d,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,tree_preorder_full_transfer,tree_bst_lca,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,tree_validate_bst_synthetic,tree_bst_lca,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,gcd_euclid,math_bit,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,next_greater_right_synthetic,monotonic_stack,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,binary_search,binary_search,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,trie_prefix_expansion,trie,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,valid_parentheses_synthetic,monotonic_stack,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,dp_subset_sum_possible_full_edge,dp_core,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,unweighted_distances_synthetic,basic_graph,bfs_level,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,gcd_euclid,math_bit,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,lcs_length,dp_core,v2,fail,pass,pass,fail,yes,no,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,trie_prefix_expansion,trie,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,binary_search,binary_search,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,hash_is_anagram_full_transfer,hash_map,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,dp_grid_paths_obstacles_full_transfer,dp_2d,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,binary_lower_bound_full_core,binary_search,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,heap_last_stone_full_edge,heap_topk_huffman,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,digit_dp_no_seven,dp_core,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,tree_validate_bst_synthetic,tree_bst_lca,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,sieve_primes,math_bit,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,huffman_merge_cost_synthetic,heap_topk_huffman,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,heap_last_stone_full_edge,heap_topk_huffman,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,dp_climb_three_steps_full_core,dp_1d,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,binary_lower_bound_full_edge,binary_search,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,reverse_linked_list,linked_list_cache,v2,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
SYNTHETIC_LLM_PREVIEW,workflow_preview_only_not_human_evidence,LLM_SIM_B,valid_parentheses_synthetic,monotonic_stack,v1,pass,pass,pass,pass,no,yes,LLM-simulated label; not produced by a human expert
